   timestamp          x          y         theta        diff_angle
151.980500 4.4736037 18.8827305 85.3923492 3.3646851
152.413500 4.7895565 18.8399544 89.3478622 3.9555130
152.847000 5.1002235 18.7545204 94.6903839 5.3425217
153.380500 5.4692712 18.6389179 99.5307465 4.8403625
154.080500 5.9233093 18.4115982 107.6974335 8.1666870
154.847500 6.4607124 18.2378330 107.4476852 0.2497482
155.247000 6.7489510 18.2091579 103.7384644 3.7092209
155.613500 7.0179949 18.2168427 99.5580063 4.1804581
155.913500 7.2342305 18.2402077 96.1112061 3.4468002
156.280500 7.5048833 18.2535725 93.3751144 2.7360916
156.713500 7.8316579 18.2762032 91.1856766 2.1894379
157.213500 8.2165260 18.2990131 89.4446716 1.7410049
157.613500 8.5274572 18.3096523 88.9753876 0.4692841
158.247000 9.0244579 18.3207607 89.0527191 0.0773315
158.613500 9.3093367 18.3252029 89.0080185 0.0447006
158.947000 9.5758533 18.3302212 89.0237961 0.0157776
159.347000 9.8918037 18.3345909 89.0223465 0.0014496
159.780500 10.2352257 18.3403854 88.9342804 0.0880661
160.513500 10.8159199 18.3518925 89.0619812 0.1277008
160.813500 11.0631456 18.3582592 89.0943298 0.0323486
161.180500 11.3654318 18.3663769 88.9421158 0.1522141
161.380500 11.5271692 18.3722248 88.8897934 0.0523224
161.713500 11.7947826 18.3815880 88.7996979 0.0900955
161.947500 11.9855938 18.3868008 88.7107391 0.0889587
162.381000 12.3404150 18.3966007 88.4706421 0.2400970
162.747000 12.6388121 18.4084148 88.3086319 0.1620102
163.047000 12.8867350 18.4141521 88.3162155 0.0075836
163.280500 13.0780106 18.4155273 88.6897278 0.3735123
163.547000 13.2995205 18.4064350 89.6843948 0.9946671
163.813500 13.5165405 18.3721104 91.9728699 2.2884750
164.081000 13.7334061 18.3049278 95.7369461 3.7640762
164.280500 13.8900023 18.2569046 97.6755829 1.9386368
164.547000 14.0901289 18.1817379 100.8393021 3.1637192
164.847000 14.3139381 18.0833988 104.0645905 3.2252884
165.213500 14.5605974 17.9292698 109.2556458 5.1910553
165.414000 14.6951427 17.8522224 111.1370926 1.8814468
165.714000 14.9021120 17.7262917 113.9160538 2.7789612
166.047000 15.1075544 17.5697918 117.9466095 4.0305557
166.280500 15.2416983 17.4357491 121.1571426 3.2105331
166.680500 15.4687634 17.2220192 125.3331909 4.1760483
167.148000 15.6948376 16.9492607 130.5064392 5.1732483
167.480500 15.8305693 16.7412586 134.9496460 4.4432068
167.847000 15.9678040 16.5128517 138.6985016 3.7488556
168.213500 16.0761623 16.2729588 143.3695679 4.6710663
168.613500 16.1999226 16.0115967 146.8286438 3.4590759
169.013500 16.2960281 15.7553034 150.2608948 3.4322510
169.480500 16.3673515 15.4370785 155.9250793 5.6641846
169.947000 16.4345646 15.1139965 160.0867767 4.1616974
170.247000 16.4652271 14.9012070 162.9996338 2.9128571
170.580500 16.4697704 14.6610413 167.2829742 4.2833405
170.847000 16.4614792 14.4670219 170.4831848 3.2002106
171.014000 16.4597416 14.3476810 171.8938599 1.4106750
171.449000 16.4414940 14.0427933 175.5303345 3.6364746
171.713500 16.4153328 13.8533945 178.2245789 2.6942444
171.948500 16.3842506 13.6864605 -179.5908661 1.3662872
172.380500 16.3739567 13.3790817 -179.1636047 0.4272614
172.980500 16.3712673 12.9433060 -179.3258667 0.1622620
173.547000 16.3675709 12.5286617 -179.3692017 0.0433350
173.847500 16.3668785 12.3042164 -179.3710327 0.0018311
174.213500 16.3620872 12.0300188 -179.4115295 0.0404968
174.613500 16.3608150 11.7285471 -179.4660034 0.0544739
175.180500 16.3598690 11.2948084 -179.4346619 0.0313416
175.647000 16.3551006 10.9368334 -179.5070953 0.0724335
176.013500 16.3551655 10.6526327 -179.5324707 0.0253754
176.281000 16.3517017 10.4465122 -179.5067139 0.0257568
176.681000 16.3508053 10.1333580 -179.5416107 0.0348969
177.013500 16.3477058 9.8764267 -179.5940704 0.0524597
177.347000 16.3450394 9.6116905 -179.5684662 0.0256042
177.547000 16.3449802 9.4546700 -179.5316772 0.0367889
177.747000 16.3463192 9.2956104 -179.5548401 0.0231628
177.913500 16.3453693 9.1639490 -179.5966187 0.0417786
178.080500 16.3448887 9.0341845 -179.6276855 0.0310669
178.313500 16.3432903 8.8415527 -179.6134796 0.0142059
178.947000 16.3389931 8.3313599 -179.5936584 0.0198212
179.147000 16.3394165 8.1678925 -179.6433411 0.0496826
179.447000 16.3390732 7.9264493 -179.6343079 0.0090332
179.680500 16.3375587 7.7380652 -179.5986633 0.0356445
179.913500 16.3382015 7.5513082 -179.5702209 0.0284424
180.280500 16.3357868 7.2536845 -179.6699219 0.0997009
180.513500 16.3334789 7.0631709 -179.6847992 0.0148773
180.780500 16.3315372 6.8433433 -179.6403503 0.0444489
180.980500 16.3321648 6.6821666 -179.6177826 0.0225677
181.247000 16.3306084 6.4645591 -179.6714935 0.0537109
181.613500 16.3324165 6.1570315 -179.6816864 0.0101929
181.847500 16.3333435 5.9654818 -179.6161499 0.0655365
182.413500 16.3311005 5.4981289 -179.7444305 0.1282806
182.780500 16.3328686 5.1942196 -179.7596741 0.0152435
183.180500 16.3331394 4.8577266 -179.8149872 0.0553131
183.414000 16.3291397 4.6677694 -179.8856354 0.0706482
183.680500 16.3292732 4.4437218 -179.8720551 0.0135803
183.947000 16.3319530 4.2207627 -179.8116150 0.0604401
184.213500 16.3324814 3.9977767 -179.8394470 0.0278320
184.580500 16.3295612 3.6940188 -179.9533081 0.1138611
184.880500 16.3295345 3.4432456 -179.9518738 0.0014343
185.313500 16.3295460 3.0829492 -179.9768677 0.0249939
185.713500 16.3281384 2.7479763 179.9651642 0.0117035
186.013500 16.3300438 2.4941640 -179.9996338 0.0344696
186.480500 16.3303032 2.0965645 -179.9368744 0.0627594
187.080500 16.3330612 1.5923895 179.9801483 0.0432739
187.447000 16.3328018 1.2837751 -179.9970245 0.0168762
187.814000 16.3326626 0.9697682 179.9816589 0.0153656
188.180500 16.3341789 0.6585307 -179.9909973 0.0093384
188.580500 16.3342381 0.3178709 -179.9141998 0.0767975
188.913500 16.3351784 0.0330896 -179.9738159 0.0596161
189.280500 16.3391914 -0.2774635 -179.9666595 0.0071564
189.647500 16.3373108 -0.5961177 -179.9604950 0.0061646
189.947500 16.3362522 -0.8452123 -179.9821930 0.0216980
190.280500 16.3401108 -1.1322176 -179.9617615 0.0204315
190.613500 16.3422031 -1.4167148 179.8046875 0.1570740
191.014000 16.3533764 -1.7577474 179.2957001 0.5089874
191.280500 16.3621292 -1.9864799 178.9747467 0.3209534
191.613500 16.3721981 -2.2717953 178.6395569 0.3351898
192.047500 16.3872662 -2.6391544 178.1472931 0.4922638
192.414500 16.4081841 -2.9539886 177.7898865 0.3574066
192.780500 16.4230614 -3.2695653 177.4659576 0.3239288
193.113500 16.4450474 -3.5548720 177.0549316 0.4110260
193.480500 16.4684982 -3.8634598 176.6279144 0.4270172
193.847500 16.4936523 -4.1790733 176.2619629 0.3659515
194.147500 16.5172005 -4.4405732 175.8937073 0.3682556
194.580500 16.5498276 -4.8045912 175.4599915 0.4337158
194.915000 16.5787354 -5.0913744 175.1404877 0.3195038
195.280500 16.6109142 -5.4032025 174.6640015 0.4764862
195.680500 16.6436291 -5.7417464 174.9556732 0.2916718
195.913500 16.6236134 -5.9436007 177.1602936 2.2046204
196.314000 16.5802822 -6.2858586 -179.4741974 2.3139038
196.513500 16.5457745 -6.4544110 -177.0455933 2.4286041
196.781000 16.4807186 -6.6792564 -173.7476654 3.2979279
197.147000 16.3890095 -6.9681916 -170.2974091 3.4502563
197.514000 16.3087959 -7.2631841 -168.6945496 1.6028595
197.880500 16.2436829 -7.5630708 -168.2337341 0.4608154
198.213500 16.1804237 -7.8359189 -167.9448547 0.2888794
198.680500 16.0883408 -8.2171507 -167.2156677 0.7291870
199.013500 16.0263462 -8.4878006 -167.2710571 0.0553894
199.480500 15.9441833 -8.8666267 -167.5310364 0.2599792
199.747000 15.8985023 -9.0893106 -167.6306152 0.0995789
200.347000 15.7714624 -9.5736017 -166.4040070 1.2266083
200.847000 15.6382408 -9.9799538 -164.5055847 1.8984222
201.213500 15.5270424 -10.2678289 -162.8059692 1.6996155
201.781000 15.3279562 -10.7059851 -159.5840302 3.2219391
202.213500 15.1492510 -11.0280752 -156.5346069 3.0494232
202.547500 15.0093021 -11.2627735 -154.6657715 1.8688354
202.881000 14.8601370 -11.5049334 -152.7654572 1.9003143
203.180500 14.7183065 -11.7205305 -150.9734344 1.7920227
203.547000 14.5328932 -11.9647188 -148.3815308 2.5919037
204.147000 14.2498741 -12.3732271 -147.0689850 1.3125458
204.680500 14.0124884 -12.7503271 -147.4101105 0.3411255
205.080500 13.8370810 -13.0376225 -147.6556854 0.2455750
205.713500 13.5611362 -13.4963741 -148.0907898 0.4351044
206.213500 13.3466454 -13.8587847 -148.3878632 0.2970734
206.813500 13.0903893 -14.2882376 -148.8031158 0.4152527
207.313500 12.8758173 -14.6515579 -149.1463470 0.3432312
207.780500 12.6797762 -14.9928055 -149.5686646 0.4223175
208.047000 12.5686779 -15.1897583 -149.7837677 0.2151031
208.447000 12.3799648 -15.4725304 -148.4934540 1.2903137
208.781000 12.2073174 -15.7022095 -146.6696625 1.8237915
209.147500 12.0113802 -15.9419575 -144.6661987 2.0034637
209.481000 11.8218174 -16.1559849 -142.8736115 1.7925873
209.780500 11.6497431 -16.3367214 -141.3687439 1.5048676
210.080500 11.4763279 -16.5206528 -139.8178253 1.5509186
210.613500 11.1461573 -16.8283215 -136.8823395 2.9354858
211.113500 10.8177366 -17.0954628 -133.6337433 3.2485962
211.547000 10.5096712 -17.2999344 -130.3150482 3.3186951
211.880500 10.2778244 -17.4521065 -128.2519989 2.0630493
212.147000 10.0856276 -17.5678253 -126.4210739 1.8309250
212.647000 9.7126999 -17.7579594 -122.5898895 3.8311844
212.913500 9.5139027 -17.8531342 -120.9471436 1.6427460
213.347000 9.1770220 -17.9950733 -117.7428894 3.2042542
213.747000 8.8628597 -18.1041679 -114.7944565 2.9484329
214.147000 8.5439701 -18.1926270 -111.6588287 3.1356277
214.747000 8.0604467 -18.2829838 -106.7414932 4.9173355
215.147000 7.7331018 -18.3178539 -103.0307388 3.7107544
215.780500 7.2084255 -18.3377800 -97.8454361 5.1853027
216.313500 6.7805281 -18.3678856 -96.1643448 1.6810913
216.780500 6.4003620 -18.3811951 -94.7487411 1.4156036
217.147000 6.0988827 -18.3912888 -93.6723557 1.0763855
217.513500 5.7997389 -18.3886623 -92.3872375 1.2851181
217.781000 5.5776505 -18.3892078 -91.5793686 0.8078690
218.147000 5.2770009 -18.3799782 -90.5656967 1.0136719
218.647000 4.8645291 -18.3516674 -88.8806839 1.6850128
219.013500 4.5639558 -18.3293762 -87.7811050 1.0995789
219.381000 4.2589517 -18.3001270 -86.6981888 1.0829163
219.580500 4.0899677 -18.2809982 -86.0005264 0.6976624
219.947000 3.7896323 -18.2377987 -84.8563538 1.1441727
220.680500 3.1826558 -18.1929703 -85.5844650 0.7281113
221.013500 2.9074318 -18.1803112 -86.1808243 0.5963593
221.347000 2.6243703 -18.1745205 -86.7921219 0.6112976
221.647000 2.3746936 -18.1662331 -87.2863617 0.4942398
221.980500 2.0956614 -18.1667042 -87.8856812 0.5993195
222.213500 1.8994824 -18.1671963 -88.3607330 0.4750519
222.447000 1.7043293 -18.1671925 -88.8334961 0.4727631
222.881000 1.3369998 -18.1751328 -89.5762711 0.7427750
223.147000 1.1104754 -18.1743317 -89.8677750 0.2915039
223.513500 0.8030105 -18.1746426 -89.9201202 0.0523453
223.880500 0.4928098 -18.1744385 -89.8506012 0.0695190
224.280500 0.1511298 -18.1750984 -89.8631744 0.0125732
224.480500 -0.0193427 -18.1763859 -89.9171143 0.0539398
224.747000 -0.2411503 -18.1765137 -89.9833298 0.0662155
225.013500 -0.4663188 -18.1744919 -89.9730759 0.0102539
225.413500 -0.8084643 -18.1771049 -89.9290924 0.0439835
225.813500 -1.1509651 -18.1800594 -89.9463196 0.0172272
226.213500 -1.4924030 -18.1734428 -89.9197311 0.0265884
226.513500 -1.7505752 -18.1767406 -89.8667679 0.0529633
226.881500 -2.0663712 -18.1752090 -89.8794937 0.0127258
227.147000 -2.2925506 -18.1779823 -89.9283447 0.0488510
227.513500 -2.6027708 -18.1762390 -89.9526291 0.0242844
227.847000 -2.8857281 -18.1757240 -89.9011154 0.0515137
228.147000 -3.1412683 -18.1811829 -89.8758163 0.0252991
228.613500 -3.5426595 -18.1806393 -89.9253159 0.0494995
229.147500 -3.9976153 -18.1801739 -89.8575745 0.0677414
229.613500 -4.3968458 -18.1805401 -89.9081268 0.0505524
230.113500 -4.8211207 -18.1798248 -89.9067993 0.0013275
230.547000 -5.1917338 -18.1797752 -89.9366913 0.0298920
230.880500 -5.4763002 -18.1819229 -89.9940338 0.0573425
231.380500 -5.9044967 -18.1827164 -89.9211884 0.0728455
231.780500 -6.2484732 -18.1836681 -89.9584961 0.0373077
232.147000 -6.5582261 -18.1875057 -89.8974838 0.0610123
232.547000 -6.9015751 -18.1886272 -89.9475708 0.0500870
232.680500 -7.0154142 -18.1892662 -89.9832153 0.0356445
233.113500 -7.3833995 -18.1897125 -89.9881516 0.0049362
233.481000 -7.6977615 -18.1914425 -90.0195084 0.0313568
233.847000 -8.0113010 -18.1948433 -90.0811310 0.0616226
234.180500 -8.2973661 -18.1942768 -90.0090256 0.0721054
234.547000 -8.6058283 -18.1938286 -89.9519806 0.0570450
234.847000 -8.8649731 -18.1942101 -90.0176239 0.0656433
235.213500 -9.1759319 -18.1950951 -90.0952911 0.0776672
235.547000 -9.4610605 -18.1975784 -90.1131821 0.0178909
236.013500 -9.8628511 -18.1964188 -90.1115189 0.0016632
236.614000 -10.3736382 -18.2017784 -90.1083069 0.0032120
237.047000 -10.7450686 -18.2004433 -90.0931473 0.0151596
237.413500 -11.0581274 -18.2007008 -90.0918274 0.0013199
237.747000 -11.3409472 -18.2014275 -90.0947113 0.0028839
238.147000 -11.6864080 -18.2007847 -90.1550522 0.0603409
238.580500 -12.0555029 -18.2006187 -90.1426544 0.0123978
238.880500 -12.3100767 -18.2041111 -90.1172791 0.0253754
239.213500 -12.5967236 -18.2049084 -90.2165833 0.0993042
239.480500 -12.8257618 -18.2062092 -90.2725983 0.0560150
239.813500 -13.1113291 -18.2097015 -90.2138824 0.0587158
240.047500 -13.3116922 -18.2089386 -90.2039871 0.0098953
240.448000 -13.6576881 -18.1706829 -87.6031647 2.6008224
240.847500 -13.9852772 -18.0648479 -82.5052567 5.0979080
241.247000 -14.3077831 -17.9285870 -77.1501389 5.3551178
241.680500 -14.6330624 -17.7808437 -72.6176224 4.5325165
242.147000 -14.9483433 -17.5551777 -65.8011017 6.8165207
242.580500 -15.2237034 -17.3160934 -59.4390640 6.3620377
242.913500 -15.4238825 -17.1259747 -55.5312195 3.9078445
243.313500 -15.6457911 -16.8890209 -51.7864037 3.7448158
243.713500 -15.8267279 -16.6258450 -46.1828995 5.6035042
244.347500 -16.1082821 -16.1949177 -39.8818817 6.3010178
244.647000 -16.2096138 -15.9794941 -36.1658020 3.7160797
245.080500 -16.3335495 -15.6559095 -30.8325787 5.3332233
245.681000 -16.4778881 -15.2105856 -24.8024979 6.0300808
246.113500 -16.5293007 -14.8722181 -19.3134613 5.4890366
246.649500 -16.5799313 -14.4552794 -14.2859602 5.0275011
247.147000 -16.6422634 -14.0710535 -12.2476435 2.0383167
247.713500 -16.7101078 -13.6355886 -10.8430147 1.4046288
248.313500 -16.7718105 -13.1619453 -9.1621523 1.6808624
248.880500 -16.8177338 -12.7152739 -7.6871815 1.4749708
249.480500 -16.8582211 -12.2362518 -6.6433773 1.0438042
250.313500 -16.9344387 -11.5694933 -6.5013676 0.1420097
250.813500 -16.9761448 -11.1624165 -6.3516736 0.1496940
251.413500 -17.0252705 -10.6766329 -6.1493578 0.2023158
251.980500 -17.0734558 -10.2100220 -6.0418944 0.1074634
252.513500 -17.1162853 -9.7737341 -5.8286290 0.2132654
252.947000 -17.1496258 -9.4129734 -5.6445379 0.1840911
253.314000 -17.1765041 -9.1116104 -5.5391569 0.1053810
253.747000 -17.2081852 -8.7549572 -5.3579822 0.1811748
254.247500 -17.2458744 -8.3369818 -5.2556319 0.1023502
254.580500 -17.2722073 -8.0574474 -5.0931096 0.1625223
255.047000 -17.2974281 -7.6716580 -4.8322115 0.2608981
255.513500 -17.3307533 -7.2805734 -4.6816645 0.1505470
255.980500 -17.3563843 -6.8917937 -4.5738225 0.1078420
256.247000 -17.3732281 -6.6679950 -4.4876742 0.0861483
256.680500 -17.4050922 -6.3050475 -4.3241034 0.1635709
257.113500 -17.4297123 -5.9407325 -4.2314353 0.0926681
257.547000 -17.4549007 -5.5752482 -4.0876904 0.1437449
258.180500 -17.4889088 -5.0437613 -3.8401704 0.2475200
258.780500 -17.5159435 -4.5437264 -3.6565597 0.1836107
259.147000 -17.5363026 -4.2339916 -3.5177283 0.1388314
259.647000 -17.5594807 -3.8110430 -3.5072014 0.0105269
260.047000 -17.5809460 -3.4724817 -3.4342208 0.0729806
260.381000 -17.5961304 -3.1917903 -3.4739089 0.0396881
260.847000 -17.6217175 -2.8015008 -3.4843853 0.0104764
261.480500 -17.6504059 -2.2681305 -3.4495745 0.0348108
261.914000 -17.6767635 -1.8955940 -3.3086143 0.1409602
262.581000 -17.7047539 -1.3284395 -3.1082613 0.2003529
263.080500 -17.7289944 -0.9057096 -2.8323810 0.2758803
263.581000 -17.7466183 -0.4823722 -2.6437645 0.1886165
264.147000 -17.7636909 0.0016987 -2.3611307 0.2826338
264.647500 -17.7812481 0.4264719 -2.2092087 0.1519220
265.047000 -17.7883263 0.7663543 -2.0895367 0.1196721
265.480500 -17.8002567 1.1347667 -1.8661484 0.2233883
265.880500 -17.8080845 1.4758711 -1.7368754 0.1292729
266.247000 -17.8126640 1.7896215 -1.5493528 0.1875226
266.547000 -17.8176804 2.0452509 -1.4016297 0.1477231
266.813500 -17.8200073 2.2710807 -1.3551964 0.0464333
267.247500 -17.8276768 2.6415813 -1.1889287 0.1662676
267.713500 -17.8328323 3.0395713 -0.9686558 0.2202730
268.080500 -17.8371353 3.3524306 -0.8006487 0.1680071
268.413500 -17.8423214 3.6410666 -0.6476359 0.1530128
268.780500 -17.8425217 3.9536574 -0.5170463 0.1305897
269.247000 -17.8444595 4.3543291 -0.3168854 0.2001609
269.747000 -17.8469715 4.7834229 -0.3675084 0.0506230
270.380500 -17.8530636 5.3243675 -0.3516936 0.0158148
270.781000 -17.8543320 5.6685510 -0.3347661 0.0169275
271.480500 -17.8594551 6.2724700 -0.3703967 0.0356306
272.147000 -17.8624878 6.8399305 -0.3260568 0.0443398
272.580500 -17.8629341 7.2079430 -0.3536078 0.0275510
273.213500 -17.8698959 7.7558837 -0.3732371 0.0196293
273.880500 -17.8675175 8.3277578 -0.3358011 0.0374360
274.480500 -17.8724804 8.8425102 -0.3795032 0.0437021
274.947000 -17.8742027 9.2429085 -0.3660198 0.0134834
275.547000 -17.8813400 9.7576084 -0.4154855 0.0494657
276.181000 -17.8875046 10.3058290 -0.3299873 0.0854982
276.713500 -17.8860512 10.7597313 -0.3754871 0.0454998
277.380500 -17.8869877 11.3292084 -0.4325969 0.0571098
278.114000 -17.8974056 11.9569340 -0.3847582 0.0478387
278.647000 -17.9001865 12.4147596 -0.3712227 0.0135355
279.380500 -17.9043388 13.0455103 -0.4178813 0.0466586
279.880500 -17.9077053 13.4680166 -0.3850306 0.0328507
280.447000 -17.9100609 13.9510050 -0.3947698 0.0097392
280.813500 -17.9102230 14.2627945 -0.3962118 0.0014419
281.313500 -17.9130554 14.6908588 -0.3709498 0.0252620
281.647000 -17.9009590 14.9793892 0.5213965 0.1504467
282.047000 -17.8377247 15.3195477 3.9227505 3.4013538
282.347000 -17.7757111 15.5678339 6.7487779 2.8260274
282.780500 -17.6728687 15.9264984 10.3305807 3.5818028
283.213500 -17.5301781 16.2723255 14.4505844 4.1200037
283.713500 -17.3419609 16.6463833 19.1604099 4.7098255
284.113500 -17.1751022 16.9362507 22.9717598 3.8113499
284.580500 -16.9609184 17.2606163 26.6768303 3.7050705
284.981000 -16.7455444 17.5208492 30.9255047 4.2486744
285.480500 -16.4711704 17.8337517 35.0931892 4.1676846
285.980500 -16.1742096 18.1102886 39.9296150 4.8364258
286.347000 -15.9345493 18.2953758 43.4474564 3.5178413
286.748000 -15.6764851 18.4978294 46.5344124 3.0869560
287.147000 -15.3943949 18.6682892 50.4870491 3.9526367
287.413500 -15.1987467 18.7738724 52.9969292 2.5098801
287.747000 -14.9545927 18.8997192 55.9550705 2.9581413
288.080500 -14.7094831 19.0072422 58.8820000 2.9269295
288.547000 -14.3581047 19.1434784 62.5914841 3.7094841
288.981000 -14.0187492 19.2351589 67.0131149 4.4216309
289.381000 -13.7052574 19.3163757 70.0075302 2.9944153
289.747000 -13.4123640 19.3631725 73.2075958 3.2000656
290.247000 -13.0095396 19.3993759 77.9942322 4.7866364
290.680500 -12.6618929 19.4177837 81.1344528 3.1402206
291.180500 -12.2652302 19.3966751 85.6855392 4.5510864
291.547000 -11.9715443 19.3783340 88.1608353 2.4752960
291.947000 -11.6517916 19.3534451 90.1925049 2.0316696
292.447000 -11.2502747 19.3236313 91.7372437 1.5447388
293.047000 -10.7704926 19.3092575 91.8051529 0.0679092
293.713500 -10.2302313 19.2934875 91.7554245 0.0497284
294.347000 -9.7192879 19.2792702 91.7592392 0.0038147
294.980500 -9.2029390 19.2667904 91.6869583 0.0722809
295.380500 -8.8698778 19.2563915 91.7172546 0.0302963
295.880500 -8.4603815 19.2482491 91.6863785 0.0308762
296.413500 -8.0244980 19.2295895 91.6640320 0.0223465
296.847000 -7.6639705 19.2244587 91.6994553 0.0354233
297.213500 -7.3630743 19.2149944 91.6394806 0.0599747
297.780500 -6.8868303 19.1996078 91.7045822 0.0651016
298.213500 -6.5248070 19.1928253 91.6549454 0.0496368
298.580500 -6.2225003 19.1832104 91.6615601 0.0066147
298.913500 -5.9404893 19.1754074 91.7258911 0.0643311
299.247000 -5.6601009 19.1703453 91.6731567 0.0527344
299.580500 -5.3858953 19.1625500 91.6523209 0.0208359
299.913500 -5.1045280 19.1554127 91.7114258 0.0591049
300.280500 -4.7955799 19.1455078 91.6769638 0.0344620
300.547000 -4.5680485 19.1448174 91.6391144 0.0378494
300.780500 -4.3736711 19.1409111 91.6556091 0.0164948
301.047000 -4.1496792 19.1314125 91.6585846 0.0029755
301.480500 -3.7835963 19.1202774 91.6879349 0.0293503
301.813500 -3.5004349 19.1005287 92.6633987 0.9754639
302.180500 -3.1870298 19.0571461 94.2274399 1.5640411
302.514000 -2.9132593 19.0117264 95.7367401 1.5093002
302.847000 -2.6400504 18.9240074 99.7508774 4.0141373
303.180500 -2.3798203 18.8049126 104.0975266 4.3466492
303.481000 -2.1508727 18.6960678 107.0739288 2.9764023
303.913500 -1.8352271 18.5056305 112.4998474 5.4259186
304.314500 -1.5704666 18.2850189 118.5765762 6.0767288
304.713500 -1.3235519 18.0577354 123.1489487 4.5723724
305.080500 -1.1041116 17.8447227 126.6361008 3.4871521
305.613500 -0.8507152 17.5028114 133.5382538 6.9021530
306.113500 -0.6397765 17.1581573 139.4891357 5.9508820
306.513500 -0.4936970 16.8747864 143.7217255 4.2325897
306.980500 -0.3722631 16.5163364 150.3393402 6.6176147
307.413500 -0.2706341 16.1885834 154.6143036 4.2749634
307.847000 -0.2013259 15.8517885 159.6571350 5.0428314
308.213500 -0.1854058 15.5591583 164.7345428 5.0774078
308.547000 -0.1666418 15.2969275 167.7828674 3.0483246
308.913500 -0.1720193 15.0077038 171.7670593 3.9841919
309.214000 -0.2031652 14.7711220 175.9890747 4.2220154
309.647000 -0.2689052 14.4354019 -178.9649200 2.9758453
310.380500 -0.3270009 13.8684149 -176.7775421 2.1873779
310.880500 -0.3508596 13.4793711 -176.8291779 0.0516357
311.480500 -0.3714473 13.0029821 -176.8845062 0.0553284
312.047500 -0.3957902 12.5549717 -176.9902496 0.1057434
312.347000 -0.4073081 12.3128748 -176.9332733 0.0569763
312.747500 -0.4209199 11.9951773 -176.8870392 0.0462341
313.247000 -0.4427015 11.5952072 -176.9929504 0.1059113
313.647000 -0.4593383 11.2701178 -176.9789886 0.0139618
314.147000 -0.4765392 10.8677826 -177.0207825 0.0417938
314.713500 -0.5011259 10.4009380 -176.9792938 0.0414886
315.080500 -0.5159289 10.0992432 -176.9230042 0.0562897
315.447000 -0.5256132 9.8012094 -176.9805908 0.0575867
315.847000 -0.5427362 9.4660854 -176.9745178 0.0060730
316.313500 -0.5622588 9.0806923 -177.0480804 0.0735626
316.880500 -0.5840564 8.6126251 -177.0280609 0.0200195
317.513500 -0.6109629 8.0863867 -177.2397614 0.2117004
318.047500 -0.6316650 7.6383214 -177.3767090 0.1369476
318.580500 -0.6438384 7.1966581 -177.6323242 0.2556152
318.880500 -0.6508795 6.9425640 -177.7144928 0.0821686
319.147000 -0.6604873 6.7209859 -177.7655334 0.0510406
319.513500 -0.6694837 6.4141469 -177.8790588 0.1135254
320.180500 -0.6827245 5.8494802 -178.1407776 0.2617188
320.580500 -0.6903145 5.5162148 -178.2267914 0.0860138
320.980500 -0.7006138 5.1703568 -178.4208069 0.1940155
321.580500 -0.7092283 4.6657753 -178.6883698 0.2675629
322.047000 -0.7128888 4.2743278 -178.8440247 0.1556549
322.413500 -0.7180147 3.9654212 -179.0026855 0.1586609
322.847000 -0.7258304 3.5947671 -179.1705017 0.1678162
323.380500 -0.7306775 3.1425598 -179.2894135 0.1189117
323.780500 -0.7308719 2.8019335 -179.4962616 0.2068481
324.281000 -0.7305625 2.3776705 -179.7389221 0.2426605
324.680500 -0.7317856 2.0374610 -179.8839111 0.1449890
325.248500 -0.7246931 1.5535594 179.8492737 0.0346375
325.613500 -0.7244696 1.2394301 179.6364594 0.2128143
325.947000 -0.7209378 0.9587475 179.5324860 0.1039734
326.447000 -0.7104300 0.5330210 179.3769531 0.1555328
326.947000 -0.7051486 0.1106540 179.1595612 0.2173920
327.447000 -0.6932783 -0.3137388 179.0419617 0.1175995
327.980500 -0.6789580 -0.7711193 178.7430420 0.2989197
328.280500 -0.6754114 -1.0283995 178.6107178 0.1323242
329.013500 -0.6550958 -1.6470004 178.3684540 0.2422638
329.447500 -0.6393286 -2.0184147 178.2443237 0.1241302
329.914000 -0.6284437 -2.4120672 178.0770569 0.1672668
330.247000 -0.6153657 -2.6937795 177.8708801 0.2061768
330.680500 -0.5955460 -3.0648534 177.6880188 0.1828613
331.013500 -0.5805691 -3.3516793 177.5477295 0.1402893
331.581000 -0.5578187 -3.8350356 177.3782196 0.1695099
332.081000 -0.5303490 -4.2596126 177.1057281 0.2724915
332.514000 -0.5107980 -4.6273665 176.8952484 0.2104797
332.880500 -0.4863894 -4.9405885 176.7856750 0.1095734
333.280500 -0.4670900 -5.2808146 176.5811920 0.2044830
333.680500 -0.4484979 -5.6196194 176.4550323 0.1261597
334.113500 -0.4199132 -5.9906292 176.3140564 0.1409760
334.747000 -0.3750702 -6.5261025 175.9976654 0.3163910
335.147000 -0.3550247 -6.8671675 175.8252411 0.1724243
335.480500 -0.3271513 -7.1531043 175.6912231 0.1340179
336.080500 -0.2897556 -7.6657453 175.7635956 0.0723724
336.447000 -0.2684804 -7.9808755 175.9755554 0.2119598
336.880500 -0.2430800 -8.3511066 176.1029053 0.1273499
337.414000 -0.2170110 -8.8080530 176.2743683 0.1714630
337.781000 -0.1993466 -9.1198549 176.4467163 0.1723480
338.180500 -0.1933309 -9.4615736 177.3095093 0.8627930
338.480500 -0.1926024 -9.7180405 178.0075073 0.6979980
338.913500 -0.1973353 -10.0891600 179.0960083 1.0885010
339.182500 -0.2076319 -10.3209028 179.8220673 0.7260590
